,Date,Open,High,Low,Close,Volume,Market Cap
143,"Aug 10, 2017",305.21,311.68,274.68,275.95,136637000,5031790000
144,"Aug 09, 2017",345.28,349.32,298.61,303.89,165032000,5691960000
145,"Aug 08, 2017",321.35,386.29,309.61,345.49,274880000,5297390000
146,"Aug 07, 2017",223.76,373.87,223.76,319.69,346546000,3688360000
147,"Aug 06, 2017",212.18,223.7,203.44,220.66,107606000,3497290000
148,"Aug 05, 2017",231.11,273.04,200.98,213.15,144043000,3809330000
149,"Aug 04, 2017",362.18,386.93,233.05,233.05,185038000,5969720000
150,"Aug 03, 2017",448.49,519.28,364.05,364.05,161518000,7392030000
151,"Aug 02, 2017",382.38,756.93,309.33,452.66,416207000,6302360000
152,"Aug 01, 2017",294.6,426.11,210.38,380.01,65988800,-
153,"Jul 31, 2017",346.36,347.82,266.19,294.46,1075960,-
154,"Jul 30, 2017",385.14,385.14,316.25,345.66,606695,-
155,"Jul 29, 2017",410.56,423.73,323.73,384.77,737815,-
156,"Jul 28, 2017",386.65,465.18,217.06,406.05,1230160,-
157,"Jul 27, 2017",417.1,460.97,367.78,385.48,533207,-
158,"Jul 26, 2017",407.08,486.16,321.79,365.82,1784640,-
159,"Jul 25, 2017",441.35,541.66,338.09,406.9,524908,-
160,"Jul 24, 2017",412.58,578.89,409.21,440.7,190952,-
161,"Jul 23, 2017",555.89,578.97,411.78,413.06,85013,-
