,Date,Open,High,Low,Close,Volume,Market Cap
0,"Dec 31, 2017",0.317846,0.364302,0.307454,0.360756,183768000,5676400000
1,"Dec 30, 2017",0.316473,0.39038,0.289056,0.323202,537916000,5651880000
2,"Dec 29, 2017",0.22377800000000003,0.33576,0.22268000000000002,0.322941,387880000,3996450000
3,"Dec 28, 2017",0.227821,0.228361,0.200481,0.223544,75925400,4068660000
4,"Dec 27, 2017",0.22626100000000002,0.233267,0.216719,0.22922399999999998,78509400,4040790000
5,"Dec 26, 2017",0.228649,0.232918,0.21096900000000002,0.226018,96759300,4083400000
6,"Dec 25, 2017",0.22653800000000002,0.234519,0.21272199999999997,0.22851100000000002,71737300,4045700000
7,"Dec 24, 2017",0.23679299999999998,0.23718499999999998,0.198229,0.22445,71071600,4228850000
8,"Dec 23, 2017",0.22081199999999998,0.263453,0.213736,0.234179,116122000,3943440000
9,"Dec 22, 2017",0.258506,0.27619299999999997,0.161494,0.21671700000000002,229459000,4616600000
10,"Dec 21, 2017",0.252894,0.28078600000000004,0.24067199999999997,0.2572,199122000,4516350000
11,"Dec 20, 2017",0.264813,0.265206,0.21369000000000002,0.252386,250599000,4729210000
12,"Dec 19, 2017",0.276017,0.300504,0.245986,0.26431,212549000,4927630000
13,"Dec 18, 2017",0.273167,0.278075,0.257238,0.276283,201721000,4876760000
14,"Dec 17, 2017",0.234672,0.300678,0.22798200000000002,0.266621,423361000,4189510000
15,"Dec 16, 2017",0.196077,0.236646,0.190341,0.232125,234173000,3500490000
16,"Dec 15, 2017",0.19856500000000002,0.204663,0.16398800000000002,0.19586199999999998,260229000,3544830000
17,"Dec 14, 2017",0.148829,0.209779,0.147458,0.188907,281635000,2656890000
18,"Dec 13, 2017",0.15496600000000002,0.162841,0.14040999999999998,0.149342,107122000,2765100000
19,"Dec 12, 2017",0.143231,0.162208,0.136176,0.156444,135847000,2555100000
20,"Dec 11, 2017",0.118252,0.151842,0.117751,0.144956,117548000,2109300000
21,"Dec 10, 2017",0.138053,0.138053,0.103975,0.11926300000000001,91047600,2462460000
22,"Dec 09, 2017",0.140346,0.147715,0.124521,0.135122,102117000,2503310000
23,"Dec 08, 2017",0.13788699999999998,0.145762,0.120002,0.13726,188452000,2459440000
24,"Dec 07, 2017",0.15329700000000002,0.177148,0.13156800000000002,0.133046,312353000,2734310000
25,"Dec 06, 2017",0.121563,0.167933,0.111746,0.151622,384659000,2164040000
26,"Dec 05, 2017",0.09724,0.127591,0.09396399999999999,0.12352300000000001,152741000,1727270000
27,"Dec 04, 2017",0.089486,0.09761,0.08755399999999999,0.09761,37476600,1589540000
28,"Dec 03, 2017",0.09353099999999999,0.09690700000000001,0.08684,0.089035,55809800,1661390000
29,"Dec 02, 2017",0.090184,0.09851900000000001,0.089947,0.093816,82791100,1601920000
30,"Dec 01, 2017",0.072181,0.091459,0.071534,0.089883,102074000,1282140000
31,"Nov 30, 2017",0.065554,0.07890599999999999,0.063939,0.072871,66684900,1164430000
32,"Nov 29, 2017",0.081939,0.099881,0.060392999999999995,0.064424,232135000,1453630000
33,"Nov 28, 2017",0.056877,0.08498700000000001,0.056486,0.081415,142589000,1007510000
34,"Nov 27, 2017",0.048865,0.062059,0.048501,0.05984299999999999,45702000,865597000
35,"Nov 26, 2017",0.043762,0.049111,0.043762,0.048895999999999995,30583700,775201000
36,"Nov 25, 2017",0.04028,0.043943,0.04004,0.043639,10488700,713515000
37,"Nov 24, 2017",0.040437,0.041181,0.038939,0.040193,11277900,716293000
38,"Nov 23, 2017",0.042674000000000004,0.044142,0.040149000000000004,0.040535,22012000,755911000
39,"Nov 22, 2017",0.037669,0.042299,0.037566,0.042299,13859400,667261000
40,"Nov 21, 2017",0.038127,0.039060000000000004,0.036212,0.037668,9113270,675367000
41,"Nov 20, 2017",0.036619,0.039783,0.036174,0.038120999999999995,13726200,648715000
42,"Nov 19, 2017",0.036482,0.039945,0.036039,0.036566,17796700,646281000
43,"Nov 18, 2017",0.035494,0.036583,0.034651999999999995,0.036583,6979350,628776000
44,"Nov 17, 2017",0.037143999999999996,0.037293,0.034894,0.035572,11612900,658006000
45,"Nov 16, 2017",0.036987,0.037897,0.034634,0.037233999999999996,20597200,655235000
46,"Nov 15, 2017",0.036470999999999996,0.037343,0.03468,0.037052999999999996,28206500,604993000
47,"Nov 14, 2017",0.030610000000000002,0.037129,0.030382,0.036374000000000004,18880900,507761000
48,"Nov 13, 2017",0.028114999999999998,0.031968,0.028041000000000003,0.030656,11245700,466386000
49,"Nov 12, 2017",0.032964999999999994,0.033333999999999996,0.027469,0.028182,17002300,546827000
50,"Nov 11, 2017",0.033083,0.03583,0.031881,0.033053,17914400,548787000
51,"Nov 10, 2017",0.039833,0.039833,0.031366000000000005,0.033073000000000005,32634200,660767000
52,"Nov 09, 2017",0.033792,0.04038,0.033744,0.039945999999999995,32813200,560545000
53,"Nov 08, 2017",0.030657,0.035266000000000006,0.029160000000000002,0.033763,39618700,508549000
54,"Nov 07, 2017",0.028874,0.032871,0.028874,0.030699,30855800,478974000
55,"Nov 06, 2017",0.026694,0.029117,0.026422,0.02888,12830800,442813000
56,"Nov 05, 2017",0.027244,0.027869,0.026324,0.026764999999999997,8898200,451932000
57,"Nov 04, 2017",0.027829000000000003,0.02866,0.026961000000000002,0.027294,10822300,461640000
58,"Nov 03, 2017",0.027498,0.028573,0.02554,0.027779,18470900,456146000
59,"Nov 02, 2017",0.027025,0.028644,0.023969,0.027607,34417400,448293000
60,"Nov 01, 2017",0.029387,0.030124,0.027213,0.027353,14361700,487471000
61,"Oct 31, 2017",0.031606,0.031814999999999996,0.028622,0.029182,16918000,524277000
62,"Oct 30, 2017",0.030731,0.032085,0.029874,0.031804,14186100,509767000
63,"Oct 29, 2017",0.031104000000000003,0.033389,0.029866000000000004,0.030331,22646700,515949000
64,"Oct 28, 2017",0.034283999999999995,0.034615,0.030938,0.031038,8887170,568695000
65,"Oct 27, 2017",0.03468,0.035061,0.033246,0.034236,15974900,575271000
66,"Oct 26, 2017",0.035246,0.037127,0.034463,0.034546,23633200,584651000
67,"Oct 25, 2017",0.036433,0.037877,0.034006,0.035004,35434500,604354000
68,"Oct 24, 2017",0.034466000000000004,0.042908999999999996,0.033463,0.036649,73178900,571714000
69,"Oct 23, 2017",0.031206,0.036949,0.030019,0.033832,43494400,517635000
70,"Oct 22, 2017",0.036487,0.037668,0.030483,0.031269,56070400,605233000
71,"Oct 21, 2017",0.027343,0.038015,0.02425,0.036429,60801200,453565000
72,"Oct 20, 2017",0.031246,0.032652,0.025472,0.026756,35088200,518303000
73,"Oct 19, 2017",0.035176,0.035356,0.029638,0.031195,41683000,583492000
74,"Oct 18, 2017",0.045810000000000003,0.04593,0.033016000000000004,0.035133,66483500,759890000
75,"Oct 17, 2017",0.036511,0.0467,0.035483,0.045842,146372000,605629000
76,"Oct 16, 2017",0.018928999999999998,0.049123,0.018683,0.036864999999999995,291627000,313995000
77,"Oct 15, 2017",0.017291,0.019049,0.016837,0.018925,9059430,286809000
78,"Oct 14, 2017",0.018017,0.019165,0.017522,0.017522,5671720,298861000
79,"Oct 13, 2017",0.01765,0.018663,0.017365000000000002,0.01796,10486000,292768000
80,"Oct 12, 2017",0.019497999999999998,0.019869,0.017362,0.017784,14626800,323428000
81,"Oct 11, 2017",0.018869999999999998,0.020072,0.018239,0.01945,12189100,313004000
82,"Oct 10, 2017",0.01744,0.018953,0.016589,0.018953,11082800,289284000
83,"Oct 09, 2017",0.0188,0.022022,0.016326,0.017601,29343800,311848000
84,"Oct 08, 2017",0.020691,0.022042,0.018229,0.018598,23922100,343218000
85,"Oct 07, 2017",0.018443,0.024591,0.018443,0.020959000000000002,56853100,305922000
86,"Oct 06, 2017",0.014657,0.019193,0.014657,0.018403,24002100,243125000
87,"Oct 05, 2017",0.011881000000000001,0.015283000000000001,0.011736,0.014575999999999999,9616220,197068000
88,"Oct 04, 2017",0.012469,0.012537000000000001,0.011573,0.011851,1670080,206833000
89,"Oct 03, 2017",0.012948,0.012948,0.011327,0.012403,2577540,214765000
90,"Oct 02, 2017",0.013696999999999999,0.013734,0.012638,0.012962000000000001,2362700,227204000
91,"Oct 01, 2017",0.013812999999999999,0.013863999999999998,0.013383,0.013687999999999999,1534340,229128000
92,"Sep 30, 2017",0.013162,0.013944999999999999,0.013142,0.013858,1668730,218327000
93,"Sep 29, 2017",0.013816,0.013877,0.012906,0.013203999999999999,1967140,229178000
94,"Sep 28, 2017",0.014315999999999999,0.014562,0.013549,0.013863,2978100,237469000
95,"Sep 27, 2017",0.012299,0.014896000000000001,0.012299,0.014378,5645900,204008000
96,"Sep 26, 2017",0.012077,0.012537999999999999,0.011929,0.012388,2222670,200327000
97,"Sep 25, 2017",0.011551,0.012454,0.011427,0.012073,2426680,191597000
98,"Sep 24, 2017",0.011915,0.012023,0.011395,0.011563,1065700,197631000
99,"Sep 23, 2017",0.010754999999999999,0.011897,0.01065,0.011895999999999999,2032830,178394000
100,"Sep 22, 2017",0.010698000000000001,0.01115,0.01036,0.010776,1825510,177458000
101,"Sep 21, 2017",0.012104,0.012163,0.010523000000000001,0.0106,2524650,200775000
102,"Sep 20, 2017",0.011781,0.012598,0.011244,0.012236,2522500,195421000
103,"Sep 19, 2017",0.013452,0.013505000000000001,0.011414,0.011793999999999999,3583140,223138000
104,"Sep 18, 2017",0.011173,0.013638999999999998,0.011173,0.013455000000000002,4635400,185334000
105,"Sep 17, 2017",0.01171,0.01171,0.01018,0.01121,2253630,194242000
106,"Sep 16, 2017",0.012047,0.012473999999999999,0.010492,0.011699,3639010,199831000
107,"Sep 15, 2017",0.011129,0.012570999999999999,0.0068920000000000006,0.012095999999999999,11877600,184601000
