,Date,Open,High,Low,Close,Volume,Market Cap
175,"Jul 09, 2017",6.91,7.58,6.35,6.36,6985260,-
176,"Jul 08, 2017",6.9,7.11,5.64,6.86,12481200,-
177,"Jul 07, 2017",8.73,8.75,6.67,6.87,7176910,-
178,"Jul 06, 2017",8.44,9.35,7.95,8.75,13670300,-
179,"Jul 05, 2017",9.33,9.33,7.96,8.3,8151290,-
180,"Jul 04, 2017",9.24,9.94,8.92,9.27,8178690,-
181,"Jul 03, 2017",9.33,10.08,8.56,9.19,15403500,-
182,"Jul 02, 2017",10.41,10.41,8.18,9.45,23967300,-
183,"Jul 01, 2017",11.96,12.12,10.37,10.39,10832000,-
184,"Jun 30, 2017",12.46,12.57,11.66,12.03,14022600,-
185,"Jun 29, 2017",14.09,14.09,12.33,12.48,18516000,-
186,"Jun 28, 2017",14.68,15.68,12.97,13.83,40650500,-
187,"Jun 27, 2017",12.27,15.19,11.94,14.47,42563100,-
188,"Jun 26, 2017",14.96,14.96,10.64,12.61,25803900,-
189,"Jun 25, 2017",16.34,16.7,14.36,14.92,22702400,-
190,"Jun 24, 2017",16.8,18.85,16.02,16.35,34660100,-
191,"Jun 23, 2017",12.13,18.58,11.97,16.99,66737400,-
192,"Jun 22, 2017",11.92,12.45,11.74,12.1,16740600,-
193,"Jun 21, 2017",11.4,12.55,11.38,11.83,10464200,-
194,"Jun 20, 2017",10.57,12.88,10.44,11.49,22123200,-
195,"Jun 19, 2017",10.49,11.3,10.26,10.59,12893100,-
196,"Jun 18, 2017",11.25,11.29,10.4,10.58,5475110,-
197,"Jun 17, 2017",11.24,11.45,11.02,11.25,6961310,-
198,"Jun 16, 2017",11.11,11.73,10.69,11.29,7179610,-
199,"Jun 15, 2017",11.8,11.8,9.8,11.11,13740900,-
200,"Jun 14, 2017",12.4,13.01,11.29,11.77,18671800,-
201,"Jun 13, 2017",11.06,12.52,10.97,12.42,16198200,-
202,"Jun 12, 2017",11.77,11.82,10.87,10.96,8663550,-
203,"Jun 11, 2017",11.36,12.23,11.1,11.76,11384700,-
204,"Jun 10, 2017",11.75,12.1,11.12,11.33,14370200,-
205,"Jun 09, 2017",12.35,13.12,11.3,11.74,14694100,-
206,"Jun 08, 2017",10.92,12.54,10.26,12.35,12978300,-
207,"Jun 07, 2017",11.57,11.86,10.93,10.97,6104140,-
208,"Jun 06, 2017",10.98,12.02,10.17,11.5,11135000,-
209,"Jun 05, 2017",12.13,12.58,10.88,11.17,10290000,-
210,"Jun 04, 2017",12.73,12.78,11.34,12.15,15253900,-
211,"Jun 03, 2017",13.17,13.7,11.39,12.54,39565100,-
212,"Jun 02, 2017",7.86,13.6,7.86,13.46,54232400,-
213,"Jun 01, 2017",4.86,8.37,4.78,7.79,28193200,-
214,"May 31, 2017",4.61,4.88,4.5,4.86,3011070,-
215,"May 30, 2017",4.62,5.07,4.53,4.65,2836480,-
216,"May 29, 2017",4.64,4.88,4.36,4.6,2205420,-
217,"May 28, 2017",4.86,5.06,4.19,4.62,4353380,-
218,"May 27, 2017",4.05,4.53,3.19,4.53,7046840,-
219,"May 26, 2017",4.66,5.33,3.39,4.1,5116020,-
220,"May 25, 2017",6.19,6.29,4.57,4.66,6211020,-
221,"May 24, 2017",6.42,6.76,5.68,6.19,11221600,-
